epoch_number,mini_batch_number,score_loss,geometry_loss,loss
1,1,0.7749836030252586,0.29286810639492084,1.0678517094201794
1,2,0.7755113504671496,0.295870983112856,1.0713823335800057
1,3,0.7361218445262303,0.2927294019377646,1.028851246463995
1,4,0.7665114304130949,0.28936263515817506,1.05587406557127
1,5,0.7531522823251611,0.2668893753775511,1.0200416577027123
1,6,0.7724018149125865,0.287055136795724,1.0594569517083106
1,7,0.7302237167666028,0.27181661420801995,1.0020403309746229
1,8,0.7363915296606682,0.28156274055703157,1.0179542702176998
1,9,0.7473860925054551,0.26240596827825136,1.0097920607837065
1,10,0.7122076690526622,0.2746644562436138,0.986872125296276
1,11,0.7173644457320033,0.2885595078656628,1.005923953597666
1,12,0.7046765986841477,0.27936029359840375,0.9840368922825514
1,13,0.7159960997243429,0.2579004209508033,0.9738965206751462
1,14,0.7210151208507213,0.2807349041790174,1.0017500250297386
1,15,0.7324199379081384,0.2727507739109081,1.0051707118190465
1,16,0.7152701813691948,0.2737350290760667,0.9890052104452616
1,17,0.713473256238593,0.2866806196314405,1.0001538758700335
1,18,0.6990816767998675,0.27547697587193465,0.9745586526718022
1,19,0.7078928899940085,0.2643895252513584,0.9722824152453668
1,20,0.7149569183298725,0.2619215191263319,0.9768784374562044
1,21,0.7118776312978259,0.24394202683000796,0.9558196581278339
1,22,0.7083787744776353,0.2630559797666753,0.9714347542443106
1,23,0.7046535953443727,0.27877654291531895,0.9834301382596916
1,24,0.7200350286647058,0.265887568958403,0.9859225976231087
1,25,0.6948442781662458,0.261360336707498,0.9562046148737438
1,26,0.6975437382513635,0.27634359041617795,0.9738873286675415
1,27,0.684913105854968,0.2540947839356959,0.939007889790664
1,28,0.7046419925305277,0.24975057649124657,0.9543925690217743
1,29,0.6943135472179793,0.2620751112492548,0.9563886584672341
1,30,0.6963310457403232,0.2617632120544481,0.9580942577947713
1,31,0.6995598001699598,0.24772872193716466,0.9472885221071244
1,32,0.6969685590765664,0.25556180577136967,0.9525303648479361
1,33,0.6978876986008188,0.25324267705451253,0.9511303756553313
1,34,0.6968125699472789,0.2585427170523848,0.9553552869996638
1,35,0.6893657132120471,0.2626300596345503,0.9519957728465973
1,36,0.6980175879961337,0.2813450561590352,0.9793626441551688
1,37,0.6993104547993312,0.2565898103173822,0.9559002651167134
1,38,0.6890484529394884,0.25377660462468427,0.9428250575641726
1,39,0.6769451448082273,0.2541465303938215,0.9310916752020488
1,40,0.69312412903254,0.2580750004986559,0.9511991295311959
1,41,0.688558297339899,0.26335279850496185,0.9519110958448609
1,42,0.6819996577562192,0.24879682350328705,0.9307964812595062
1,43,0.6925684577501345,0.26414611885016126,0.9567145766002958
1,44,0.688492850801958,0.263501963384139,0.951994814186097
1,45,0.6800272775574152,0.24531803411880027,0.9253453116762155
1,46,0.695653848812058,0.25709119705882455,0.9527450458708826
1,47,0.683994399366255,0.25315487885234667,0.9371492782186016
1,48,0.6947693636000093,0.26148083818455536,0.9562502017845647
1,49,0.6872050279404119,0.2544473179499619,0.9416523458903738
1,50,0.6885305585541807,0.24295252403115025,0.9314830825853309
1,51,0.6865378089169845,0.22275975740539203,0.9092975663223765
1,52,0.695089325737556,0.249639987450588,0.944729313188144
1,53,0.6842085376158378,0.24736071928319606,0.9315692568990338
1,54,0.689074559256604,0.25746485228474075,0.9465394115413448
1,55,0.689940238402865,0.26075075705766787,0.9506909954605329
1,56,0.6926341954952876,0.27825112610706965,0.9708853216023572
1,57,0.6830605964609019,0.27945912079643703,0.962519717257339
1,58,0.6922911950898505,0.27604081504175376,0.9683320101316042
1,59,0.6847898368900225,0.24974519798789568,0.9345350348779182
1,60,0.6819475014747096,0.26512609950219423,0.9470736009769039
1,61,0.6815437560951949,0.2586639064810231,0.940207662576218
1,62,0.6765253125889853,0.26144915359078824,0.9379744661797735
1,63,0.6804892620188109,0.2510494755558847,0.9315387375746955
1,64,0.6912450031755074,0.26187708604997595,0.9531220892254834
1,65,0.6849256636834123,0.24379531527633097,0.9287209789597433
1,66,0.6947292375604563,0.2482570882566506,0.942986325817107
1,67,0.665799771903003,0.2552337313245516,0.9210335032275546
1,68,0.6864738412588868,0.24981973958327564,0.9362935808421624
1,69,0.6823853353473108,0.2470628067574187,0.9294481421047296
1,70,0.6751002841903851,0.24890575958048236,0.9240060437708675
1,71,0.6878612019612949,0.24691526416856316,0.934776466129858
1,72,0.6901163899851281,0.25132234659619057,0.9414387365813187
1,73,0.694515166849458,0.23935699350182799,0.9338721603512861
1,74,0.6912576064136515,0.25037619924155347,0.9416338056552049
1,75,0.6771789236315944,0.2298847218742594,0.9070636455058538
1,76,0.6832959452494378,0.2616474435515242,0.944943388800962
1,77,0.6775262625091902,0.2633083019983259,0.9408345645075161
1,78,0.6874217890716037,0.25315141809737157,0.9405732071689752
1,79,0.6854410745963591,0.23248992200898028,0.9179309966053393
1,80,0.681390791579387,0.23883123857819513,0.9202220301575821
1,81,0.6744883595510748,0.24765197407278058,0.9221403336238554
1,82,0.68873728112688,0.2574357694148823,0.9461730505417623
1,83,0.6828221906044637,0.2433112066321294,0.926133397236593
1,84,0.666742561442891,0.26298710007353554,0.9297296615164266
1,85,0.6875020399469165,0.25618812409088465,0.9436901640378011
1,86,0.6800052018322885,0.23509247484449433,0.9150976766767829
1,87,0.6845066326291231,0.2521419558244256,0.9366485884535487
1,88,0.6935094807331352,0.24550508145440483,0.9390145621875401
1,89,0.6990224381473041,0.24436192346911412,0.9433843616164183
1,90,0.6868179359487278,0.24510425947747141,0.9319221954261991
1,91,0.6722566535257426,0.26172759575614085,0.9339842492818835
1,92,0.6691122488380228,0.24121288454046894,0.9103251333784917
1,93,0.674728487349053,0.26373574449877507,0.938464231847828
1,94,0.6807186964180196,0.2534763145968955,0.9341950110149151
1,95,0.6779697528091716,0.2512917336009975,0.9292614864101691
1,96,0.6862968583697231,0.25852509986332345,0.9448219582330466
1,97,0.680442946844132,0.258118531640826,0.938561478484958
1,98,0.6744432205898143,0.25372029524729695,0.9281635158371113
1,99,0.6617474567932251,0.2802512749917055,0.9419987317849305
1,100,0.6775036563713268,0.26849992441323894,0.9460035807845657
1,101,0.6685005484888522,0.24175474502844738,0.9102552935172996
1,102,0.6683622853496576,0.24867493673055258,0.9170372220802101
1,103,0.678838239342143,0.24263543467849302,0.9214736740206361
1,104,0.677132880874161,0.2537821264633415,0.9309150073375025
1,105,0.6787014755747075,0.2635984949994128,0.9422999705741203
1,106,0.6623151236224472,0.26535056356539705,0.9276656871878441
1,107,0.6647257510899094,0.24188631535149538,0.9066120664414048
1,108,0.6652548474570371,0.2536115420705362,0.9188663895275733
1,109,0.6723192976386168,0.24246069459387892,0.9147799922324957
1,110,0.6528563671704749,0.2519579883043965,0.9048143554748713
1,111,0.6720748425531843,0.26902535183678483,0.9411001943899691
1,112,0.6696948227441601,0.23848134274284047,0.9081761654870006
1,113,0.6859437004536622,0.2558492271798766,0.9417929276335388
1,114,0.6805621812885115,0.24292462896734765,0.9234868102558592
1,115,0.6775257421745554,0.24270748912005236,0.9202332312946078
1,116,0.6749704048902478,0.22941274181169144,0.9043831467019393
1,117,0.673560424896471,0.25833800991217715,0.9318984348086482
1,118,0.6627072801234497,0.24984281337050002,0.9125500934939497
1,119,0.6703839887820049,0.25222483992968736,0.9226088287116923
1,120,0.6599157137752646,0.25130695835813077,0.9112226721333954
1,121,0.6823164935297398,0.26065546417257923,0.942971957702319
1,122,0.6792509282683424,0.26384088114700605,0.9430918094153484
1,123,0.6777619628963863,0.2664944228970192,0.9442563857934055
1,124,0.6655057705337142,0.249541428901988,0.9150471994357021
1,125,0.6703015408698313,0.24377036866534388,0.9140719095351751
1,126,0.6644470081330457,0.2583690382047626,0.9228160463378083
1,127,0.6749855394966476,0.2367106637356698,0.9116962032323175
1,128,0.6637530504694048,0.26419934735082795,0.9279523978202328
1,129,0.6598835072208489,0.2685658476000886,0.9284493548209375
1,130,0.661067288287031,0.2465337038040161,0.907600992091047
1,131,0.6639571801838108,0.2506828136565919,0.9146399938404026
1,132,0.6581279960662106,0.2645409317766569,0.9226689278428675
1,133,0.677326348261979,0.2653206307736654,0.9426469790356444
1,134,0.6673193462132608,0.23170466024668948,0.8990240064599503
1,135,0.6739528593294017,0.26706323182170694,0.9410160911511087
1,136,0.6574998700835654,0.2439324469542352,0.9014323170378006
1,137,0.6640052626728458,0.24438127524227696,0.9083865379151227
1,138,0.674626936860144,0.26973075568675997,0.9443576925469039
1,139,0.66278396000303,0.24448055427420098,0.907264514277231
1,140,0.6556038963666101,0.2268748083067211,0.8824787046733312
1,141,0.6671098653473867,0.26206122226120826,0.929171087608595
1,142,0.6621421067499191,0.239118836143808,0.9012609428937272
1,143,0.6592449171609186,0.21475159246825945,0.8739965096291781
1,144,0.6719972056657486,0.2344468063074014,0.90644401197315
1,145,0.6736072134256513,0.2466038685730275,0.9202110819986788
1,146,0.68379926534574,0.22653532306799015,0.9103345884137302
1,147,0.6675422263679993,0.24983332384506177,0.917375550213061
1,148,0.6586088386831985,0.23450041463241933,0.8931092533156179
1,149,0.6589112425293007,0.2514736708013281,0.9103849133306288
1,150,0.6643084035715071,0.2288651996197463,0.8931736031912534
1,151,0.6762435927295721,0.26072163945131926,0.9369652321808914
1,152,0.6697774980478305,0.24819718214291098,0.9179746801907415
1,153,0.669034995021802,0.23699045703739774,0.9060254520591997
1,154,0.6651948462345657,0.24609376724671436,0.9112886134812801
1,155,0.6659971172653538,0.2431023721785649,0.9090994894439187
1,156,0.6539020077258767,0.2508252316620201,0.9047272393878968
1,157,0.6631108489545958,0.24402278651447074,0.9071336354690666
1,158,0.6559894928702736,0.24113265800500108,0.8971221508752747
1,159,0.6731985380854234,0.2463523823126043,0.9195509203980277
1,160,0.675496932508579,0.24362835986539721,0.9191252923739762
1,161,0.6646820943724848,0.2441545886573968,0.9088366830298816
1,162,0.6785111790067494,0.2409433295894692,0.9194545085962186
1,163,0.6567846226490168,0.23561515989290044,0.8923997825419172
1,164,0.665923630822673,0.2303240076103743,0.8962476384330473
1,165,0.6698391012928575,0.2510577090652593,0.9208968103581168
1,166,0.6576288490450272,0.23005157353398495,0.8876804225790121
1,167,0.671608360515992,0.2443480232420067,0.9159563837579987
1,168,0.6507887048297217,0.25229265740446266,0.9030813622341844
1,169,0.6727864409596127,0.25877439680556624,0.931560837765179
1,170,0.6690764531618126,0.24569472017419805,0.9147711733360107
1,171,0.6569983668948832,0.24096581735648215,0.8979641842513654
1,172,0.6648120703723902,0.2442807304314696,0.9090928008038598
1,173,0.6708080271637366,0.2621089512362115,0.932916978399948
1,174,0.6587354275812036,0.23339183358280183,0.8921272611640054
1,175,0.6623856584870447,0.24113425675394207,0.9035199152409867
1,176,0.6512592751365894,0.2410934790892557,0.8923527542258451
1,177,0.6466424130677269,0.23814411591738463,0.8847865289851115
1,178,0.6955817154154,0.23135033443417233,0.9269320498495723
1,179,0.6606099067742804,0.2357263361155894,0.8963362428898698
1,180,0.6518072520217547,0.2351930647060789,0.8870003167278336
1,181,0.6527679987820004,0.2548826707553276,0.9076506695373281
1,182,0.6636273436868867,0.24519227706316044,0.9088196207500472
1,183,0.6500782214903912,0.2324895318664078,0.882567753356799
1,184,0.6625686183973634,0.26202536207437516,0.9245939804717385
1,185,0.6576989329656567,0.2552915868685156,0.9129905198341723
1,186,0.6355775400846319,0.2318311282735077,0.8674086683581396
1,187,0.6808584961534928,0.2564110138437486,0.9372695099972415
1,188,0.659646295433124,0.2178848073009617,0.8775311027340857
1,189,0.6631452250648572,0.269836709677399,0.9329819347422561
1,190,0.6560167888940824,0.24984246353004252,0.9058592524241249
1,191,0.6561544401135684,0.25893589983015886,0.9150903399437272
1,192,0.655561619056324,0.2474889231063205,0.9030505421626446
1,193,0.6507814169773453,0.24034596068492856,0.8911273776622738
1,194,0.6625279577724104,0.23518702758530388,0.8977149853577142
1,195,0.6701158667777052,0.245882579739447,0.9159984465171522
1,196,0.643260277436225,0.2392350066573389,0.8824952840935639
2,1,0.6612121310379709,0.24518720433781188,0.9063993353757829
2,2,0.6487101110819617,0.23392099509429598,0.8826311061762577
2,3,0.648033780378538,0.24208777246375882,0.8901215528422968
2,4,0.658632506775565,0.2547663444431003,0.9133988512186653
2,5,0.6688641753910578,0.23243315098807216,0.90129732637913
2,6,0.6672842464231649,0.23995278591979038,0.9072370323429553
2,7,0.6438176024842988,0.2631185725400808,0.9069361750243796
2,8,0.6737462543611656,0.2374430485714063,0.9111893029325719
2,9,0.6476270158338072,0.22506148552056401,0.8726885013543713
2,10,0.6700406174036369,0.24394129389614153,0.9139819112997783
2,11,0.6650282561663275,0.2481812604374307,0.9132095166037583
2,12,0.6497297897135615,0.21850535449118832,0.8682351442047499
2,13,0.6413920696042112,0.23560846127992402,0.8770005308841353
2,14,0.6663405207676422,0.24351654352693494,0.9098570642945771
2,15,0.6372886996365621,0.25365153969350185,0.8909402393300639
2,16,0.6654486397394896,0.23577491976570764,0.9012235595051973
2,17,0.6608941753286851,0.22475813286942672,0.8856523081981118
2,18,0.6596906234956588,0.2571844001785813,0.91687502367424
2,19,0.6419542904537736,0.26429545039347574,0.9062497408472494
2,20,0.6578179865387245,0.2430916467308998,0.9009096332696243
2,21,0.6343982170013419,0.24450751023912995,0.8789057272404719
2,22,0.6503023338675908,0.23451007616846528,0.8848124100360562
2,23,0.6364282969929073,0.24519355663063902,0.8816218536235463
2,24,0.6412351365378073,0.2510755128191354,0.8923106493569427
2,25,0.6496420457533579,0.23350562284942028,0.8831476686027782
2,26,0.64602373234008,0.25880474068649245,0.9048284730265725
2,27,0.656749030998658,0.2619020010211638,0.9186510320198218
2,28,0.6501173503931338,0.23028155486562,0.8803989052587538
2,29,0.657352763673,0.24727615097697866,0.9046289146499786
2,30,0.6638684081606636,0.24248752029154313,0.9063559284522067
2,31,0.653239880658992,0.26053064261727477,0.9137705232762667
2,32,0.6291581824606213,0.22338241480922857,0.8525405972698499
2,33,0.6620874524952989,0.2399251222106299,0.9020125747059288
2,34,0.642163417160276,0.2495065437008937,0.8916699608611698
2,35,0.6460822200186562,0.2506995932975163,0.8967818133161725
2,36,0.6692999925444961,0.22774641064108547,0.8970464031855816
2,37,0.6597832494553441,0.23965670257604807,0.8994399520313922
2,38,0.6308081008975411,0.23455652553820983,0.865364626435751
2,39,0.6401304818970492,0.24407191194084468,0.8842023938378939
2,40,0.6572566659224035,0.25963903515151254,0.916895701073916
2,41,0.651473420591788,0.22424973423526748,0.8757231548270555
2,42,0.6565689844339628,0.2813484286189191,0.937917413052882
2,43,0.6577562878148205,0.256488988226091,0.9142452760409115
2,44,0.6461006242797162,0.23650828746354413,0.8826089117432603
2,45,0.648642561424136,0.2139418255815755,0.8625843870057115
2,46,0.6461379889731393,0.23683998738618,0.8829779763593193
2,47,0.6540652919977676,0.2435978475136694,0.8976631395114371
2,48,0.6538728032971997,0.2672323466784607,0.9211051499756604
2,49,0.6372340165432804,0.23466900541800362,0.871903021961284
2,50,0.655242911201653,0.2358590784615704,0.8911019896632234
2,51,0.6407397302274171,0.22262587129053743,0.8633656015179546
2,52,0.6623026288129813,0.23183353489249453,0.8941361637054759
2,53,0.6354463551985268,0.24047217345796526,0.875918528656492
2,54,0.6382579420960102,0.2617968978858956,0.9000548399819057
2,55,0.653578832504027,0.23843621264378992,0.8920150451478169
2,56,0.653388246034179,0.22964521534806975,0.8830334613822488
2,57,0.6401225077732386,0.23987419368249588,0.8799967014557345
2,58,0.6550226316044859,0.24258308227878908,0.897605713883275
2,59,0.661270185724521,0.23039297049627733,0.8916631562207984
2,60,0.6676918710245398,0.2332035015861038,0.9008953726106436
2,61,0.6458034134132942,0.23954261320149414,0.8853460266147883
2,62,0.634157570903833,0.2272207801978962,0.8613783511017292
2,63,0.6583384425718752,0.2446485254534542,0.9029869680253294
2,64,0.6347152799887074,0.22707853966427072,0.8617938196529781
2,65,0.6534190445170268,0.2322545593145163,0.8856736038315431
2,66,0.6457808761529705,0.23814484699209795,0.8839257231450685
2,67,0.6425243639361822,0.22134699743266587,0.863871361368848
2,68,0.6354746825880637,0.2219767273581099,0.8574514099461736
2,69,0.6509963651777962,0.24505106373508767,0.8960474289128839
2,70,0.6635704133032362,0.23395830221996186,0.897528715523198
2,71,0.6451294069467192,0.22597899511734496,0.8711084020640641
2,72,0.6720820597469523,0.24828376559486245,0.9203658253418148
2,73,0.6452804033133008,0.24172716561911836,0.8870075689324192
2,74,0.6264773594786454,0.2513554232826319,0.8778327827612773
2,75,0.6526627530440483,0.2659500155084092,0.9186127685524574
2,76,0.6408487165935001,0.24686877287599263,0.8877174894694927
2,77,0.6720847294410414,0.20967670132406058,0.8817614307651019
2,78,0.6478631251342905,0.269747853782028,0.9176109789163185
2,79,0.6521170860122779,0.24390267570525773,0.8960197617175356
2,80,0.6511467553668473,0.25282219388590965,0.903968949252757
2,81,0.6566539584237783,0.22701262113286885,0.8836665795566472
2,82,0.6498604733469692,0.2533824111374056,0.9032428844843747
2,83,0.6551700775504827,0.24089766798530657,0.8960677455357893
2,84,0.6465344154720797,0.23460110701131123,0.8811355224833909
2,85,0.6670970146624264,0.23836517774245958,0.905462192404886
2,86,0.6434182595232296,0.2525973678957529,0.8960156274189826
2,87,0.6442876306416067,0.2480533795673655,0.8923410102089722
2,88,0.6353041834197788,0.2524264040137818,0.8877305874335606
2,89,0.6374215755416337,0.22728670116013555,0.8647082767017693
2,90,0.6265370190420317,0.2383670258353016,0.8649040448773333
2,91,0.6600822964877632,0.2499279595157575,0.9100102560035207
2,92,0.6467226671160856,0.2509445230086856,0.8976671901247713
2,93,0.6208809861127139,0.25474566109175606,0.87562664720447
2,94,0.6226863330206954,0.2356197542129931,0.8583060872336885
2,95,0.6404867047959114,0.24856522790018898,0.8890519326961004
2,96,0.65326203175417,0.2536955696002693,0.9069576013544393
2,97,0.6560973091044413,0.24066685078044733,0.8967641598848887
2,98,0.6513967507673809,0.19131349349720742,0.8427102442645883
2,99,0.6601767799527802,0.2547462034020938,0.914922983354874
2,100,0.6431175470895041,0.24324894940671254,0.8863664964962166
2,101,0.6380560010103923,0.21890192184337348,0.8569579228537658
2,102,0.6360530118736337,0.24829781939551024,0.8843508312691439
2,103,0.6478980913802409,0.2188275478032677,0.8667256391835086
2,104,0.651503468528119,0.2417747369179359,0.893278205446055
2,105,0.6379784108020901,0.19967152031485813,0.8376499311169482
2,106,0.6240586577511389,0.22936698921792512,0.853425646969064
2,107,0.6416338805481095,0.24331542226093367,0.8849493028090432
2,108,0.633118878460173,0.2371119307603554,0.8702308092205284
2,109,0.6294383705739767,0.22935299061668607,0.8587913611906628
2,110,0.6313800460180916,0.22964235198063154,0.8610223979987232
2,111,0.6411949046216544,0.23772994943288148,0.8789248540545359
2,112,0.6199289105893078,0.2385817799344659,0.8585106905237736
2,113,0.6613375142063197,0.24267846357813755,0.9040159777844572
2,114,0.623008741192273,0.23613737804866203,0.8591461192409351
2,115,0.6620449011375531,0.25148752651044304,0.9135324276479961
2,116,0.6360841579696416,0.2220866796684762,0.8581708376381177
2,117,0.6368514163208062,0.25308619864156534,0.8899376149623716
2,118,0.6399057175781334,0.2453155026688202,0.8852212202469536
2,119,0.6416067656415473,0.2605474954299793,0.9021542610715265
2,120,0.6542859023031994,0.2360017125240781,0.8902876148272775
2,121,0.6381822720706399,0.2523740268787825,0.8905562989494225
2,122,0.6327848273272412,0.23531712874786795,0.8681019560751091
2,123,0.6406065544795709,0.23795861869252152,0.8785651731720925
2,124,0.6309345264625909,0.2376171957414884,0.8685517222040793
2,125,0.6516736263430857,0.23238574350116786,0.8840593698442536
2,126,0.6282480277367675,0.240787674996355,0.8690357027331225
2,127,0.6484920770794187,0.23540545776486396,0.8838975348442827
2,128,0.6597901132888492,0.22470982843743903,0.8844999417262882
2,129,0.6540875615003944,0.2408506452497205,0.8949382067501148
2,130,0.6529013619700972,0.24406640285110853,0.8969677648212058
2,131,0.6312081259822427,0.235676494206636,0.8668846201888787
2,132,0.6476934638846604,0.2283544877593387,0.8760479516439992
2,133,0.640809197484543,0.24753411343321205,0.8883433109177551
2,134,0.6298261743690857,0.22481550995121144,0.8546416843202972
2,135,0.6349706798068585,0.25082336962405666,0.8857940494309151
2,136,0.642075839204702,0.2418793815225363,0.8839552207272383
2,137,0.637611973487012,0.24132388914075062,0.8789358626277627
2,138,0.6480206207663466,0.2315466608640484,0.879567281630395
2,139,0.632910966062823,0.22882976965529137,0.8617407357181144
2,140,0.65669949366311,0.23864362979990267,0.8953431234630127
2,141,0.6419197141763656,0.2254590025176438,0.8673787166940095
2,142,0.6547317681388689,0.24561731629394765,0.9003490844328166
2,143,0.6312341077517357,0.22965108431757442,0.8608851920693101
2,144,0.6311398248504149,0.21916596847390676,0.8503057933243217
2,145,0.6438151806855795,0.22522997674611162,0.8690451574316911
2,146,0.6512407704799896,0.22494701323905747,0.876187783719047
2,147,0.6467829681852497,0.24478132796166763,0.8915642961469173
2,148,0.6575566291048319,0.22065090706203577,0.8782075361668678
2,149,0.6456869254692597,0.25013963989248233,0.895826565361742
2,150,0.6362255964645427,0.22368904803848305,0.8599146445030257
2,151,0.6494051787733024,0.23822045725176644,0.8876256360250688
2,152,0.6389713070063155,0.24397554280321027,0.8829468498095259
2,153,0.6374263048352986,0.227112529325984,0.8645388341612826
2,154,0.6413328921708709,0.21482966535875353,0.8561625575296243
2,155,0.6437587846118213,0.23362875265801059,0.8773875372698319
2,156,0.6389349507645695,0.25218981465856943,0.8911247654231389
2,157,0.601744401704914,0.26437122516379863,0.8661156268687126
2,158,0.6403306838262177,0.23228630944160938,0.8726169932678272
2,159,0.652745016559983,0.20984281296316618,0.8625878295231492
2,160,0.6342190001988014,0.23078497408578794,0.8650039742845893
2,161,0.641845448650536,0.22297941821549708,0.8648248668660331
2,162,0.6324163800126616,0.2302571610978119,0.8626735411104736
2,163,0.6524818938706825,0.215873156843163,0.8683550507138454
2,164,0.6404704540375672,0.23018556653817254,0.8706560205757398
2,165,0.6190655533065482,0.22968862352926017,0.8487541768358084
2,166,0.647247029263812,0.21596130029727176,0.8632083295610837
2,167,0.642727393298639,0.22075856273024624,0.8634859560288852
2,168,0.6222382250592678,0.23865886116796667,0.8608970862272345
2,169,0.6295917701565366,0.23473726371303202,0.8643290338695686
2,170,0.6375540904241191,0.24206644515461712,0.8796205355787363
2,171,0.6516628837630491,0.23453637620744608,0.8861992599704952
2,172,0.6342342419000314,0.23396988290293916,0.8682041248029706
2,173,0.6104185650805316,0.22548846818337384,0.8359070332639055
2,174,0.6084163388020424,0.23915386939751765,0.84757020819956
2,175,0.6536454547939392,0.22364590414481594,0.8772913589387552
2,176,0.6158026062961908,0.24796253272977015,0.8637651390259609
2,177,0.6490876793123039,0.23814404329490177,0.8872317226072057
2,178,0.6362684368355274,0.2556604324507394,0.8919288692862668
2,179,0.6382413239981066,0.23338201247751103,0.8716233364756176
2,180,0.6147729305764394,0.2551107302107319,0.8698836607871714
2,181,0.6473320982108559,0.20949390232501747,0.8568260005358734
2,182,0.6591931756141627,0.2369056592248632,0.8960988348390259
2,183,0.6366194669914624,0.239630626026893,0.8762500930183554
2,184,0.6043977793356894,0.24285435290304855,0.847252132238738
2,185,0.6297504265760661,0.2588630539788053,0.8886134805548713
2,186,0.635530487476373,0.24427686473432308,0.8798073522106961
2,187,0.6206870188666654,0.22723156321291368,0.8479185820795792
2,188,0.6237851209028804,0.24441817399489582,0.8682032948977763
2,189,0.6460836492254766,0.2684962970204651,0.9145799462459416
2,190,0.6408104106697842,0.245025042841142,0.8858354535109262
2,191,0.6370260005027036,0.24861999031375437,0.885645990816458
2,192,0.6415841109903392,0.23757098763043644,0.8791550986207757
2,193,0.6492530652462908,0.21421936526004773,0.8634724305063385
2,194,0.6222988550711516,0.2243500600779953,0.8466489151491469
2,195,0.6183878819723463,0.2161346840672195,0.8345225660395658
2,196,0.6364187278248736,0.2409483628169469,0.8773670906418205
3,1,0.6305909341426605,0.21176237188764427,0.8423533060303048
